  2.2100000E-02          50         990         110
            1.0           31.0            5.6
            3.0           35.0            5.9
            1.0           41.0            6.4
            1.0           54.0            7.3
            2.0           39.0            6.2
            2.0           39.0            6.2
            3.0           43.0            6.6
            4.0           35.0            5.9
            1.0           20.0            4.5
            1.0           33.0            5.7
            2.0           21.0            4.6
            3.0           39.0            6.2
            2.0           42.0            6.5
            3.0           35.0            5.9
            1.0           35.0            5.9
            2.0           43.0            6.6
            0.0           27.0            5.2
            3.0           46.0            6.8
            2.0           29.0            5.4
            2.0           31.0            5.6
            4.0           30.0            5.5
            4.0           39.0            6.2
            0.0           25.0            5.0
            1.0           36.0            6.0
            1.0           35.0            5.9
            2.0           35.0            5.9
            3.0           35.0            5.9
            3.0           40.0            6.3
            0.0           38.0            6.2
            3.0           47.0            6.9
            0.0           35.0            5.9
            4.0           34.0            5.8
            3.0           25.0            5.0
            1.0           27.0            5.2
            0.0           31.0            5.6
            2.0           33.0            5.7
            4.0           40.0            6.3
            0.0           38.0            6.2
            2.0           31.0            5.6
            3.0           28.0            5.3
            2.0           32.0            5.7
            2.0           34.0            5.8
            2.0           34.0            5.8
            4.0           30.0            5.5
            1.0           39.0            6.2
            1.0           37.0            6.1
            3.0           28.0            5.3
            1.0           34.0            5.8
            1.0           28.0            5.3
            3.0           28.0            5.3
            3.0           31.0            5.6
            4.0           26.0            5.1
            2.0           27.0            5.2
            3.0           30.0            5.5
            2.0           32.0            5.7
            2.0           31.0            5.6
            1.0           31.0            5.6
            1.0           30.0            5.5
            0.0           27.0            5.2
            1.0           40.0            6.3
            2.0           43.0            6.6
            2.0           34.0            5.8
            1.0           39.0            6.2
            1.0           28.0            5.3
            3.0           39.0            6.2
            4.0           23.0            4.8
            3.0           31.0            5.6
            5.0           33.0            5.7
            1.0           36.0            6.0
            1.0           33.0            5.7
            2.0           32.0            5.7
